content,fecha_publicacion
"@Marielfdez1 @analucia_medina @XochitlGalvez 
Chaquetitas mentales de fachos

La asquerosa #BotargaBrutaYCogupta jamas sera presidente ni de su manzana  https://t.co/hi53YBZSj5",2023-11-22 18:34:20+00:00
@XochitlGalvez El pais no quiere a tu partido y a toda la oposicion porque fueron los propagadores  de odio y de tantas mentiras para dividir al pais y ponerlo en contra del Presidente. Lo bueno es que ya es un Mexico consciente que no cayo en las redes de la malicia de una derecha fascista,2023-11-22 18:34:12+00:00
"@XochitlGalvez @JPsagalvez El par de botaggas. Igual de feas, pero lo peor: igual de falsas, ambiciosas y cogguptas.
Los grande roban los millones y los chicos los administran
Y luego quieren culpar al Presidente AMLO de que sus hijos son delincuentes, pero si esta madre hasta los ensena. https://t.co/lwrKcg8KRV",2023-11-22 18:28:11+00:00
@fernandeznorona @XochitlGalvez Arriba Samuel .. necesitamos un presidente y una primera dama jovenes .. basta de politicos apolillados ..,2023-11-22 18:19:26+00:00
"@Adriana98022617 @LauraMex @XochitlGalvez Si la invitaron para que fuera la proxima presidente, Anlo me lo dijo. ",2023-11-22 18:16:26+00:00
"@teresacastellmx @XochitlGalvez La proxima Presidente de Mexico, la mas capaz, la mas preparada la mas guapa!! https://t.co/rNH9RQTiuf",2023-11-22 18:15:52+00:00
"@clausdebuen @XochitlGalvez El hijo del presidente, a quien debemos el indice inflacionario mas alto de la historia! Mientras el se reventaba",2023-11-22 18:12:53+00:00
@NestorCamarillo @alitomorenoc @caroviggiano @PabloAnguloB @XochitlGalvez @CristinaRuiz_S @PRIdePUEBLA Sin duda un gran ex gobernador de Puebla. Priista de los que estamos orgullosos las nuevas generaciones. Abrazo Presidente y Diputado.,2023-11-22 18:10:33+00:00
"@XochitlGalvez Pero si ustedes fueron los que crearon ese odio irracional en contra del presidente,no hay dia en que no le lleven la contraria
Porque. ? Pues porque quito muchos privilegios ,muchas tranzas y muchos robos ,de que se asombran ,y ahora quieren mucho amor,no les creo nada ",2023-11-22 18:03:49+00:00
"@XochitlGalvez y cuando sea presidente de Mexico, por favor elimine a Morena encierre a todos y acabe con ese partido.",2023-11-22 18:03:08+00:00
"@guruchuirer Siii
Espero que @XochitlGalvez gane las elecciones para presidente",2023-11-22 17:59:00+00:00
"@jgnaredo @XochitlGalvez espera, bueno, no, siganle atizando para que el elegido democraticamente Presidente Milei, le parta su mandarina en gajos a tu jefe. Esperare sentado ",2023-11-22 17:51:53+00:00
"@Cherry_Bomb_bom @DulceVanniah @XochitlGalvez Si el cerebro de ese frente es Claudio como todo indica, nos hizo un gran favor! Y siguio al pie de la letra lo q dicto nuestro presidente, eligio a la peor persona y ahi estan los resultados, el 2024 se debe ganar con mas margen q en el 2018! Sera una paliza, pobre Xochitl!",2023-11-22 17:50:31+00:00
@GustavoMadero @XochitlGalvez Tanto que critican al presidente por su vestimenta y a esta inche botarga siempre va vestida de tienda de campana.,2023-11-22 17:48:14+00:00
@catrina_nortena @XochitlGalvez La neta no voy a perder mi tiempo viendo si la ignoran o no es una inepta y punto. No esta preparada no es apta para ser presidente de la republica ni siquiera de la camara de diputados o senadores. Cualquier otro comentario sale sobrando que se ocupe en ganarle a Samuel.,2023-11-22 17:47:19+00:00
"@BennyAlvarado17 @lximenezsarro @XochitlGalvez Felicidades chairos, si ya gano la nefasta  Claudia, Por que los tiene tan ocupados la proxima presidente de Mexico.

#XochitlGalvezPresidenta2024 

#xochitlva",2023-11-22 17:44:24+00:00
"@catrina_nortena @epigmenioibarra @CiroGomezL @XochitlGalvez @Claudiashein Como se resisten.. y la burrada de decir que si no estan con el Presidente, estan en contra, hay mucho indeciso y a quienes esto los tiene sin cuidado. Descuenten sus numeros de malquerientes!",2023-11-22 17:43:32+00:00
"El dia de la eleccion, @XochitlGalvez se vera beneficiada por un fenomeno que aporto muchisimo a la sorpresiva victoria de Joe Biden sobre Donald Trump en 2020: El voto de los decepcionados con el Presidente en funciones, que no se animan a admitirlo en publico dado el fanatismo entre los seguidores del movimiento o simple presion social.

Seran millones de votos de castigo al Ejecutivo Federal y a MORENA que no figuraran en las encuestas; motivo por el que los sondeos de opinion deberan ser tomados con pinzas, pero que resultaran cruciales la noche del 2 de junio del 2024.",2023-11-22 17:42:56+00:00
"No tiene ni dos segundos que @JMilei es electo presidente y nuestro 'presi' ya tiene algo que opinar sobre los gobiernos que no comulgan con su izquierda.   

Mientras, @XochitlGalvez, @FelipeCalderon y hasta don @VicenteFoxQue celebraron el triunfo del ""hombre sin miedo a nada"".

https://t.co/XbrPF81cCm",2023-11-22 17:38:50+00:00
@XochitlGalvez Si renuncias a la tonteria de querer ser presidente y llega una persona honesta habra amor,2023-11-22 17:31:59+00:00
"@XochitlGalvez @miseleccionmx La botarga plagiamochitl es traficante de influencias del PRIANRDJOS y titere de clauX y sus secuaces del CCE que quieren regresar al poder para seguir saqueando, vendiendo, traicionando y destruyendo a Mexico. MORENA ganara todo en el 2024. !CLAUDIA PRESIDENTE!",2023-11-22 17:30:55+00:00
@jgnaredo @XochitlGalvez Buenos los argentinos para leer mucho son muy retraidos siempre hablan de su cultura de lectura y mate pero sus conocimientos son limitados a hablar de futbol jajaja y la economia es una mierda. Ahora viene un mesias mas loco de presidente que no tiene  lana y endeudara al estado,2023-11-22 17:28:49+00:00
@CitlaHM @XochitlGalvez Mas bajo ser omiso como tu y tu presidente..!!!!,2023-11-22 17:26:34+00:00
"@piojo22e @XochitlGalvez Pues si tu quieres ir a exponer tu vida a los servicios que dejo tu miserable presidente vas, yo prefiero seguir pagando donde cuiden la salud de mi familia.",2023-11-22 17:24:08+00:00
"@luzelenachavez8 @econokafka @JJDiazMachuca @bereaguilarv @ElenaCardenasR @acostanaranjo @la_grenitas @AristeguiOnline @raulflorescoy @ivonnemelgar @Mzavalagc @XochitlGalvez @SocCivilMx @enriquemunozFM @carlosalazraki @ferbelaunzaran @OscarAthie Al gobierno le valen madre tus libros pedorros; no van a perder el tiempo en porquerias cuando el presidente tiene un 72 POR CIENTO DE APROBACION.
Mejor regala un libro a cada uno de los del #FrenteAmplioPorMexico para que se apen dejen mas!",2023-11-22 17:19:36+00:00
@jgnaredo @XochitlGalvez Oiga @jgnaredo que cosas su cabecita de panal duro 18 anos para ser presidente y es una bazofia y milei cuantos anos duro para ser presidente? 2 anos y que crees? TOMATELA HIJO DE LA GRAN PVTA,2023-11-22 17:17:56+00:00
@Rosa62667537 @XochitlGalvez Mmm te has preguntando de que vivia el macuspano  de palacio mientras  intento 12 anos ser presidente ?,2023-11-22 17:14:43+00:00
"@catrina_nortena @XochitlGalvez Nadie quiere de presidente a la #XochitlOportunista saquese a la vrga le gritan.
https://t.co/91aNBLTBLP",2023-11-22 17:14:14+00:00
Pobre botarga ni la inocencia de un nino cree en ella  https://t.co/cAnhctuGiQ,2023-11-22 04:31:53+00:00
"@CitlaHM @lopezobrador_ @JMilei @VicenteFoxQue @FelipeCalderon @XochitlGalvez Por eso son tiempos de definiciones, nuestro presidente lo tiene muy claro y el pueblo bueno tambien.",2023-11-22 17:01:53+00:00
"@XochitlGalvez Que coraje ver como a ARGENTINA le impusieron a ese presidente nefasto privatizador, estados unidos como. Siempre imponiendo presidentes, aqui en Mexico nos aseguraremos de que ustedes no lleguen, vende patrias",2023-11-22 16:50:59+00:00
"@Rocha4T @XochitlGalvez Haber IDIOTA @Rocha4T  pon lis pies en la tierra,  eres tu  quien quieres seguir enganando a los amlovers porque tu recibes chayote por la 4T y no te importan lis pobres a ti importa este  presidente de mier .... afortunadamente somos mas lis que te la recordamos",2023-11-22 16:44:49+00:00
"@catrina_nortena @CiroGomezL @XochitlGalvez @Claudiashein @epigmenioibarra Este tipo llamado Ciro es nefasto como el solo , evidencia su odio al presidente de la republica a todo momento . Yo lo veo ya viejo , deberia de jubilarse , se esta generando una enfermedad con tanto odio ...",2023-11-22 16:44:49+00:00
"@XochitlGalvez Xochitl Galvez, si de verdad amas a Mexico, unete al equipo de nuestro proximo PRESIDENTE EDUARDO VERASTEGUI, el unico que puede salvar a Mexico",2023-11-22 16:39:29+00:00
"@XochitlGalvez Pues nos llamaste flojos a los del sureste. Y siempre denuestas a nuestro presidente, al que le tenemos carino. Asi que mucho amor de tu parte no veo.",2023-11-22 16:39:26+00:00
"@bereaguilarv @colosioriojas sera presidente despues de @XochitlGalvez , de lo que no estoy seguro es que sea con MC, guarden este twit",2023-11-22 16:36:46+00:00
"@checorivela @epigmenioibarra @EdySmol @Claudiashein @XochitlGalvez La Dra tendra exito en todo lo q haga.
No solo son palabras son cosas que emanan del corazon
Ya lo dijo el mismo presidente tendra mas votos q yo y hara cosas aun mejores lo dice la raiz bien simentada por alguien q es bendecido x Dios mismo.
No se va a equivocar ese es el rumbo",2023-11-22 16:35:07+00:00
"@XochitlGalvez Jajajajaja
Ya solo das risa,  cada dia estas peor. Felicitando al presidente electo de Argentina diste a conocer totalmente lo que quieres para Mexico.",2023-11-22 16:22:10+00:00
"El presidente @lopezobrador_ explica que significa el triunfo de @JMilei en #Argentina y como piensan quienes respaldan sus postulados, como @VicenteFoxQue, @FelipeCalderon y @XochitlGalvez, quienes ya se quitaron la mascara y se reafirman de derecha. https://t.co/K0769BkN20",2023-11-22 16:36:37+00:00
"@venceslav @XochitlGalvez @miseleccionmx No te preocupes tanto. Legend. Hay millones de ciudadanos que no queremos mas que un pais digno para vivir. En libertad de oportunidades. Y en la realidad. Xochitl Galvez representa sensatez, inteligencia, honestidad. Modernizacion. Mi voto es para Xochitl Galvez presidente.",2023-11-22 16:20:44+00:00
"@fernandeznorona @XochitlGalvez La verdad es que le cuesta trabajo caminar . Tanto criticar al Presidente, y ella no alcanza a caminar ni una cuadra. No se como caminara la Republica . SEGUN ELLA DICE .",2023-11-22 16:17:23+00:00
"Bueno bueno, hagamos esto serio una vez mas.
?Por cual candidato votarias si hoy fuera la eleccion para presidente de la republica para el periodo 2024-2030?

@XochitlGalvez 
@Claudiashein 
@samuel_garcias",2023-11-22 16:10:24+00:00
@ChihuahuaPRI @XochitlGalvez @alexdmgz @kenyaDuranV1 @JMBenites @PRI_Nacional Es todo mi presidente! Listos para apoyar a Xochitl,2023-11-22 16:05:05+00:00
"En el ano 2000, Mexico llego a ser la novena economia del mundo, nos urge un gobierno liderado por un presidente,junto con un equipo realmente capaz, la oportunidad del Near Shoring,ya no se repetira en este siglo...
@XochitlGalvez #xochitlva  https://t.co/vLtytfSruO",2023-11-22 16:04:40+00:00
"@SocCivilMx @XochitlGalvez Ya nada mas le faltarian 60 millones para ser presidente.

Animo! Sigan asi y probablemente para el 2050, lleguen a conseguir el millon.",2023-11-22 16:04:10+00:00
"@Xochitl2024 @XochitlGalvez @xochilove_rs @XovenesXingones Por primera vez coincidimos con ustedes.
Aqui le mostramos a su futura presidente! https://t.co/UJQyvLq9wp",2023-11-22 15:59:23+00:00
"@XochitlGalvez Si yo te elijo a ti es para que tu soluciones los problemas no yo..., me pregunto para que quieres ser presidente?",2023-11-22 15:56:51+00:00
"@jesusortegam @XochitlGalvez Con razon, extrane que este mes no vi que estuvieran con Ciro los representantes de Mexico Elige. Pero ?quien es el presidente para solicitar tal censura?",2023-11-22 15:54:32+00:00
@XochitlGalvez Ya callate botarga del mal! Quien te engano que seras presidente?,2023-11-22 15:52:14+00:00
"@gallagher2120 Asi amanecio?... O sea se devaluo de volada, tsss mira @XochitlGalvez por eso jamas seras presidente, porque va hasta en contra de ti, imaginate!!... La gente ya no te va a poder comprar las 80000 gelatinas que vendes cada media hora y que bates con los pies!!",2023-11-22 15:45:38+00:00
@octaviomtzsoria @XochitlGalvez Obviamente salen los morenacos a defender a su presidente  jaja ,2023-11-22 15:44:07+00:00
@fcovargasmx @MassiveCaller @Claudiashein @XochitlGalvez Xochitl presidente,2023-11-22 15:43:54+00:00
"@GabrielleBelau1 @XochitlGalvez @ferbelaunzaran @acostanaranjo Por mas que le digan, la asesoren, hay maderas que no agarran el barniz, esa pinche risita de memba la define de puerco entero, es ignorante y torpe, Claudia presidente",2023-11-22 15:43:23+00:00
"Se dice que a peticion expresa del Presidente, este exigio que se cancelara la participacion de ""Mexico Elige""en un noticiero matutino de Radio Formula. Ello por supuesta simpatia de los socios de la consultoria con @XochitlGalvez

Censurando...!como en los viejos tiempos!",2023-11-22 15:42:40+00:00
"@XochitlGalvez Sabemos que te atacaran cruelmente, pero tu fuerza y valor es de una verdadera MEXICANA. 
!VAMOS XOCHITL!
2024 PRESIDENTE DE MEXICO.",2023-11-22 15:41:03+00:00
@XochitlGalvez @miseleccionmx TU CREES QUE MEXICO  QUIERE  UNA PRESIDENTE  CON TUS FACHAS Y LO IGNORANTE QUE ERES?  ... NO NO V13JA PAYASA IGNORANTE Y CORRUPTA,2023-11-22 15:37:18+00:00
@XochitlGalvez Solo eres una marioneta que sigue un guion y a final de cuentas solo replicas lo que tanto criticaban de morena pero si algo es seguro Mexico ya desperto y tu nunca seras presidente https://t.co/n0gASTtIz4,2023-11-22 15:34:00+00:00
"@Fredie77927094 @DanielMuguerza1 @XochitlGalvez ?Realmente habra algun pais que admita ""esto"" como su presidente?",2023-11-22 15:31:06+00:00
"@tamaulipeco1972 @XochitlGalvez @lopezdoriga @lasillarota @SinLinea_Mx @abrahamendieta @Hans2412 @Erickisback1 @elgatopolitico_ @FreddyOliviery @forozcolg No tiene ni porte y los que estan super orgullosos de ella, critican el porte de mi presidente, un presidente que trabaja de 5 am hasta que el cuerpo aguante, y ella que ni su trabajo de legisladora ha hecho bien.",2023-11-22 15:28:01+00:00
@fernandeznorona @XochitlGalvez Hombre para presidente!!!,2023-11-22 15:19:08+00:00
"@XochitlGalvez y la importancia, no entendida de ser Presidente.

Parece ser que la candidata ciudadana, no alcanza a comprender la importancia de contar, a estas alturas, con un equipo de expertos asesores que sean incluso mas importantes que ella misma. Asesores en diversas ",2023-11-22 15:12:10+00:00
"@lopezdoriga @XochitlGalvez Pues aqui ya empezamos con el Presidente Andres Manuel Lopez Obrador, el presupuesto se esta distribuyendo responsablemente, ya se hicieron el AIFA y la Refineria 2 Bocas, se esta terminando el Tren Maya entre otras cosas y por supuesto que votaremos por MORENA",2023-11-22 15:10:27+00:00
"@ElAmaDeCasa1 @XochitlGalvez El hija de la rata mayor ,,,  asi como habla y ladran del hijo de nuestro  presidente  ahora hay  2 razones  que veremos donde estudian, que zapatos traen, y cel",2023-11-22 15:01:36+00:00
"@MaruCampos_G @XochitlGalvez Si tu! Y tu nieve de que la quieres? Ella nunca sera nuestro presidente. Ella y tu son un par de ilusas, corruptas, muertas de hambre, sin verguenza y dignidad. Enganaste al pueblo de Chihuahua, pero al resto de Mexico nunca podran. Tu y X van a terminar en la carcel muy pronto.",2023-11-22 14:59:25+00:00
"@Radio_Formula @epigmenioibarra @XochitlGalvez @Claudiashein @CiroGomezL Escuchar hablar a @epigmenioibarra sobre como los argentinos votaron por milei, describir a Fox y en el fondo debe saber que #AMLO llego de la misma forma, por bufon, por simpatico pendejo... Senalandolos, Describio cabalmente lo que muchos pensamos de nuestro actual presidente",2023-11-22 14:54:46+00:00
"@ElAmaDeCasa1 @XochitlGalvez Sera porque Xochitl no tiene nada positivo que mostrar, ademas tu eres un ejemplo de que has vivido a traves del presidente, todos dias escribes tonterias acerca de el.",2023-11-22 14:45:02+00:00
"Que estupido es comparar a @JavierMilei_ con @XochitlGalvez. 

Lo que hay que reconocer de la eleccion en Argentina es el proceso democratico en donde participo el 77.65% del padron y fue una jornada pacifica.

Ningun extremo es bueno y menos cuando tendran un presidente que esta a favor de la venta de organos o de la privatizacion de empresas publicas.",2023-11-22 14:38:36+00:00
"@XochitlGalvez Bien dicho y bien hecho, vamos con todo xochilt Galvez,viva la democracia, xochilt Galvez proxima presidente de Mexico.",2023-11-22 14:38:28+00:00
@jgnaredo @XochitlGalvez Ah no bueno... estamos en la gloria con el actual presidente,2023-11-22 14:36:04+00:00
@LauraMex @XochitlGalvez https://t.co/B9asEBkJWF,2023-11-22 14:36:02+00:00
"@jgnaredo @XochitlGalvez Que pndejo eres.
Se felicita a un presidente electo siempre.
Se llama politica.
Y ojala el Estado solo estuviera para lo minimo indispensable.
Menos Estado es lo que se requiere y no mas, como quieren los socialistas.",2023-11-22 14:34:52+00:00
"@PulakiB41426 @kenialopezr @XochitlGalvez @ClaudioXGG @RicardoBSalinas Jajajjaja sale un defensor de la ratas, wey tu ortografia esta peor que la del companero no digas incoherencias, de seguro tu eres muy inteligente que votaste por un presidente que solo por que estaba guapo, o por uno que asesino a su propio companero de partido, no diga mmds",2023-11-22 14:32:24+00:00
